vendor,quarter,month,day,day_of_week,hour,pickup,dropoff,duration,distance,passengers,payment_type,total
Creative Mobile,4,10,2017-10-10,Tuesday,19,162,237,687.0,1.8,3,Credit card,12.95
VeriFone,3,7,2017-07-19,Wednesday,6,170,161,219.0,0.75,1,Credit card,6.62
Creative Mobile,3,7,2017-07-02,Sunday,10,142,238,291.0,1.1,1,Credit card,7.8
Creative Mobile,2,5,2017-05-04,Thursday,18,142,237,574.0,1.7,2,Cash,10.8
VeriFone,4,12,2017-12-15,Friday,18,143,42,1843.0000000000002,3.78,1,Credit card,26.62
Creative Mobile,2,4,2017-04-15,Saturday,16,162,48,905.0,1.6,2,Credit card,13.55
Creative Mobile,3,7,2017-07-14,Friday,8,263,236,188.0,0.3,1,Credit card,5.75
VeriFone,4,11,2017-11-24,Friday,19,140,263,167.0,0.94,5,Cash,6.8
VeriFone,2,6,2017-06-25,Sunday,9,262,138,625.0,7.31,1,Credit card,29.56
VeriFone,3,8,2017-08-17,Thursday,15,91,37,2406.0,6.09,5,Credit card,34.25
VeriFone,4,10,2017-10-13,Friday,23,142,230,374.0,0.56,5,Cash,6.8
VeriFone,4,12,2017-12-29,Friday,10,230,161,113.0,0.25,1,Cash,4.3
VeriFone,2,5,2017-05-20,Saturday,15,13,230,1844.0000000000002,4.45,1,Credit card,27.36
Creative Mobile,3,9,2017-09-23,Saturday,11,132,138,1493.0,11.2,4,Credit card,36.3
VeriFone,1,1,2017-01-17,Tuesday,3,68,225,1144.0,6.09,1,Cash,21.8
VeriFone,1,1,2017-01-10,Tuesday,12,231,13,280.0,0.64,1,Credit card,6.38
VeriFone,4,12,2017-12-16,Saturday,3,148,4,372.0,0.89,1,Cash,7.3
VeriFone,1,1,2017-01-29,Sunday,1,249,262,1545.0,5.42,1,Credit card,27.96
VeriFone,1,1,2017-01-07,Saturday,7,226,170,768.0,4.32,1,Cash,15.3
VeriFone,4,11,2017-11-02,Thursday,10,162,50,806.0,1.5,1,Credit card,10.8
VeriFone,3,7,2017-07-24,Monday,22,264,264,253.00000000000003,0.86,2,Credit card,8.19
VeriFone,1,1,2017-01-02,Monday,15,43,158,1715.0,5.84,1,Cash,23.8
VeriFone,1,1,2017-01-16,Monday,14,170,234,477.00000000000006,1.0,1,Cash,7.8
Creative Mobile,3,8,2017-08-06,Sunday,5,263,74,225.0,1.6,1,Cash,7.8
VeriFone,3,8,2017-08-19,Saturday,16,141,233,303.0,1.0,1,Credit card,7.56
Creative Mobile,2,6,2017-06-11,Sunday,1,151,112,1154.0,6.7,1,Credit card,26.3
VeriFone,2,4,2017-04-14,Friday,12,43,164,1103.0,2.88,1,Cash,14.8
Creative Mobile,2,5,2017-05-19,Friday,21,158,125,476.00000000000006,1.3,1,Credit card,9.8
Creative Mobile,2,6,2017-06-09,Friday,17,170,263,828.0,2.3,1,Credit card,14.8
VeriFone,4,11,2017-11-01,Wednesday,0,186,141,651.0,2.91,3,Credit card,14.76
Creative Mobile,3,7,2017-07-26,Wednesday,19,161,234,1025.0,1.4,1,Credit card,19.3
VeriFone,2,6,2017-06-10,Saturday,20,162,186,466.00000000000006,1.02,5,Cash,8.3
Creative Mobile,1,2,2017-02-28,Tuesday,20,237,163,495.00000000000006,1.1,2,Cash,8.3
VeriFone,3,9,2017-09-27,Wednesday,16,262,236,324.0,0.5,1,Cash,6.8
VeriFone,4,11,2017-11-17,Friday,0,52,97,538.0,1.55,1,Credit card,12.09
VeriFone,2,6,2017-06-11,Sunday,7,140,229,120.00000000000001,1.14,3,Credit card,6.8
VeriFone,4,10,2017-10-17,Tuesday,21,186,229,1157.0,2.14,1,Credit card,17.76
VeriFone,2,6,2017-06-15,Thursday,0,132,48,2637.0,22.39,1,Credit card,73.2
Creative Mobile,4,12,2017-12-12,Tuesday,10,239,162,1037.0,2.4,1,Credit card,15.96
VeriFone,2,5,2017-05-27,Saturday,14,132,14,2500.0,20.21,3,Cash,58.3
VeriFone,4,10,2017-10-28,Saturday,1,79,114,326.0,0.84,1,Credit card,7.48
Creative Mobile,2,5,2017-05-20,Saturday,23,237,42,993.0000000000001,4.2,1,Cash,16.3
Creative Mobile,1,2,2017-02-07,Tuesday,16,238,262,809.0,1.9,1,Credit card,15.35
VeriFone,2,6,2017-06-18,Sunday,13,74,42,442.0,1.0,1,Credit card,9.98
Creative Mobile,4,11,2017-11-15,Wednesday,20,75,141,624.0,1.8,1,Credit card,11.3
Creative Mobile,1,1,2017-01-06,Friday,8,50,246,296.0,1.2,1,Credit card,8.15
VeriFone,1,2,2017-02-22,Wednesday,8,233,138,976.0000000000001,10.28,1,Cash,34.84
VeriFone,3,8,2017-08-21,Monday,19,237,179,692.0,4.0,1,Credit card,18.36
Creative Mobile,1,2,2017-02-20,Monday,9,237,161,401.0,1.4,1,Credit card,8.8
VeriFone,3,7,2017-07-25,Tuesday,21,48,170,1001.0000000000001,2.0,5,Cash,12.8
Creative Mobile,4,10,2017-10-22,Sunday,10,262,151,727.0,2.5,1,Credit card,14.3
VeriFone,4,12,2017-12-04,Monday,17,162,162,381.0,0.59,1,Credit card,8.03
Creative Mobile,1,3,2017-03-10,Friday,7,236,238,746.0,1.3,1,Credit card,11.3
Creative Mobile,4,12,2017-12-03,Sunday,1,125,144,364.0,0.6,1,Cash,6.8
VeriFone,2,6,2017-06-14,Wednesday,10,151,163,1222.0,2.5,1,Credit card,18.36
Creative Mobile,3,7,2017-07-12,Wednesday,10,170,161,671.0,1.0,4,Cash,8.8
VeriFone,3,9,2017-09-19,Tuesday,7,164,230,440.0,0.7,2,Credit card,8.5
Creative Mobile,2,4,2017-04-21,Friday,11,140,140,486.00000000000006,0.4,1,Cash,7.3
Creative Mobile,3,7,2017-07-28,Friday,22,148,230,1550.0,3.1,1,Credit card,21.95
Creative Mobile,2,5,2017-05-17,Wednesday,19,141,50,1159.0,3.4,1,Cash,16.8
VeriFone,4,12,2017-12-12,Tuesday,16,90,40,3479.0,6.64,1,Credit card,46.27
VeriFone,1,2,2017-02-10,Friday,2,68,90,203.0,0.55,1,Credit card,6.8
Creative Mobile,1,3,2017-03-24,Friday,19,233,79,655.0,1.6,2,Credit card,12.8
Creative Mobile,1,2,2017-02-09,Thursday,6,162,79,645.0,1.8,1,Credit card,12.7
Creative Mobile,2,6,2017-06-29,Thursday,18,234,233,902.0,1.1,1,Credit card,15.3
VeriFone,3,7,2017-07-03,Monday,15,164,161,400.0,1.43,1,Cash,7.8
VeriFone,2,4,2017-04-30,Sunday,11,237,236,209.0,1.11,1,Cash,5.8
Creative Mobile,3,7,2017-07-07,Friday,19,132,92,1647.0,10.8,1,No charge,57.3
Creative Mobile,1,1,2017-01-05,Thursday,11,87,138,1759.0,15.2,1,Credit card,59.34
VeriFone,3,8,2017-08-11,Friday,2,48,146,955.0000000000001,3.86,2,Cash,16.3
Creative Mobile,1,3,2017-03-16,Thursday,23,161,263,553.0,2.5,1,Credit card,13.55
Creative Mobile,3,7,2017-07-22,Saturday,2,163,87,819.0,5.8,1,Cash,19.3
Creative Mobile,4,10,2017-10-01,Sunday,11,107,79,468.00000000000006,1.4,2,Credit card,9.95
VeriFone,2,4,2017-04-29,Saturday,20,170,141,612.0,2.02,1,Credit card,12.36
VeriFone,1,1,2017-01-03,Tuesday,21,144,4,485.00000000000006,1.01,1,Credit card,9.96
VeriFone,1,3,2017-03-10,Friday,18,229,112,786.0,3.75,1,Credit card,18.36
VeriFone,1,3,2017-03-21,Tuesday,17,33,229,1333.0,6.64,1,Credit card,26.0
VeriFone,1,1,2017-01-29,Sunday,15,151,237,847.0,2.38,1,Credit card,14.0
Creative Mobile,3,8,2017-08-19,Saturday,13,114,211,389.0,0.5,1,Credit card,7.8
VeriFone,3,8,2017-08-03,Thursday,19,43,263,397.0,1.33,6,Credit card,9.68
VeriFone,3,8,2017-08-14,Monday,2,41,151,318.0,1.14,6,Credit card,9.36
Creative Mobile,4,12,2017-12-08,Friday,15,48,163,879.0,0.9,1,Credit card,12.95
Creative Mobile,1,1,2017-01-05,Thursday,23,163,229,433.0,1.0,2,Credit card,10.35
Creative Mobile,3,9,2017-09-24,Sunday,23,74,142,654.0,3.2,3,Cash,12.8
VeriFone,1,3,2017-03-07,Tuesday,14,246,12,645.0,3.53,2,Credit card,16.56
Creative Mobile,3,9,2017-09-27,Wednesday,6,129,129,484.00000000000006,1.1,1,Cash,7.8
VeriFone,2,6,2017-06-12,Monday,7,146,237,1053.0,2.27,2,Credit card,14.3
VeriFone,1,3,2017-03-11,Saturday,16,158,249,311.0,0.82,4,Credit card,7.55
VeriFone,4,10,2017-10-13,Friday,0,230,239,881.0,2.4,1,Cash,13.3
VeriFone,2,4,2017-04-17,Monday,9,229,162,304.0,0.56,1,Credit card,6.8
VeriFone,2,6,2017-06-05,Monday,17,238,143,535.0,1.78,1,Credit card,12.36
VeriFone,4,12,2017-12-16,Saturday,1,141,229,162.0,0.7,1,Cash,5.8
VeriFone,4,10,2017-10-02,Monday,22,249,144,496.00000000000006,1.81,3,Credit card,10.3
Creative Mobile,2,5,2017-05-17,Wednesday,15,238,151,341.0,0.9,1,Cash,6.8
VeriFone,3,8,2017-08-29,Tuesday,9,87,229,1882.0000000000002,5.37,3,Cash,24.8
VeriFone,3,9,2017-09-25,Monday,20,68,144,651.0,1.46,5,Credit card,12.88
Creative Mobile,1,2,2017-02-22,Wednesday,13,229,236,1052.0,1.9,1,Credit card,15.35
VeriFone,4,10,2017-10-01,Sunday,14,88,144,513.0,1.87,1,Cash,9.3
Creative Mobile,1,3,2017-03-23,Thursday,11,163,238,1277.0,2.8,2,Credit card,21.3
VeriFone,2,4,2017-04-06,Thursday,22,151,74,672.0,2.01,2,Credit card,12.3
VeriFone,3,9,2017-09-05,Tuesday,20,186,229,869.0,2.25,1,Credit card,15.38
VeriFone,4,12,2017-12-06,Wednesday,11,144,132,2018.0000000000002,19.31,1,Credit card,66.0
VeriFone,2,5,2017-05-21,Sunday,7,162,164,352.0,1.01,6,Credit card,8.16
VeriFone,3,9,2017-09-08,Friday,22,229,140,148.0,0.58,1,Cash,5.3
VeriFone,4,10,2017-10-29,Sunday,14,142,114,1613.0,3.72,2,Cash,18.8
Creative Mobile,3,7,2017-07-05,Wednesday,13,170,170,274.0,0.7,1,Credit card,6.95
VeriFone,4,12,2017-12-08,Friday,14,13,125,347.0,0.76,5,Cash,6.8
VeriFone,2,4,2017-04-26,Wednesday,7,239,166,334.0,1.72,5,Credit card,9.36
VeriFone,3,9,2017-09-10,Sunday,16,90,164,458.00000000000006,1.35,1,Credit card,8.8
VeriFone,2,4,2017-04-02,Sunday,20,237,140,295.0,0.68,1,Cash,6.8
Creative Mobile,4,10,2017-10-25,Wednesday,9,170,107,293.0,0.6,1,Credit card,6.0
VeriFone,2,6,2017-06-19,Monday,17,233,164,836.0,1.08,5,Cash,11.8
VeriFone,4,11,2017-11-26,Sunday,15,261,163,1594.0,6.67,1,Cash,24.3
Creative Mobile,4,10,2017-10-02,Monday,21,163,216,2013.0000000000002,13.1,1,Credit card,50.15
VeriFone,2,4,2017-04-12,Wednesday,12,4,164,1170.0,2.14,1,Credit card,19.11
VeriFone,4,10,2017-10-17,Tuesday,10,161,140,1035.0,1.9,1,Cash,11.8
VeriFone,1,3,2017-03-04,Saturday,23,234,170,846.0,1.23,1,Cash,11.3
Creative Mobile,2,5,2017-05-19,Friday,18,170,141,930.0000000000001,2.2,1,Credit card,14.3
Creative Mobile,3,9,2017-09-05,Tuesday,8,142,238,316.0,1.0,1,Credit card,7.8
VeriFone,1,2,2017-02-10,Friday,23,4,186,1229.0,2.86,2,Credit card,18.96
VeriFone,2,4,2017-04-09,Sunday,21,166,247,588.0,3.49,1,Credit card,15.96
VeriFone,4,12,2017-12-14,Thursday,18,138,244,3157.0,11.17,2,Credit card,55.27
Creative Mobile,3,8,2017-08-22,Tuesday,20,260,260,502.00000000000006,2.2,5,Cash,10.3
Creative Mobile,2,4,2017-04-05,Wednesday,8,161,237,643.0,0.6,1,Cash,8.3
Creative Mobile,4,12,2017-12-07,Thursday,19,114,158,499.00000000000006,1.3,1,Cash,8.8
Creative Mobile,2,5,2017-05-13,Saturday,21,162,237,263.0,0.7,1,Credit card,8.15
VeriFone,3,7,2017-07-18,Tuesday,20,107,158,939.0000000000001,2.08,1,Credit card,15.36
VeriFone,1,2,2017-02-23,Thursday,20,163,43,538.0,1.85,1,Credit card,11.76
VeriFone,1,1,2017-01-20,Friday,6,230,143,394.0,1.32,1,Cash,7.8
Creative Mobile,3,7,2017-07-06,Thursday,23,234,249,467.00000000000006,1.5,1,Credit card,10.55
VeriFone,1,2,2017-02-15,Wednesday,13,164,90,566.0,1.46,1,Credit card,10.56
Creative Mobile,1,2,2017-02-16,Thursday,19,237,236,494.00000000000006,1.5,1,Credit card,12.05
VeriFone,4,11,2017-11-18,Saturday,0,142,48,612.0,1.92,1,Credit card,11.8
VeriFone,2,4,2017-04-22,Saturday,13,90,114,497.00000000000006,0.78,1,Credit card,9.3
VeriFone,2,6,2017-06-11,Sunday,18,181,217,985.0000000000001,2.75,1,Credit card,17.16
Creative Mobile,2,4,2017-04-01,Saturday,15,238,151,351.0,0.8,1,Credit card,8.15
VeriFone,2,6,2017-06-18,Sunday,15,100,170,467.00000000000006,0.48,5,Credit card,8.3
VeriFone,1,3,2017-03-31,Friday,10,237,236,578.0,0.76,1,Credit card,9.1
VeriFone,1,1,2017-01-20,Friday,13,186,229,1422.0,1.94,1,Credit card,20.38
Creative Mobile,4,10,2017-10-31,Tuesday,18,161,234,708.0,1.6,1,Credit card,12.95
VeriFone,2,6,2017-06-13,Tuesday,0,249,164,524.0,1.98,2,Cash,9.8
Creative Mobile,3,9,2017-09-15,Friday,12,186,48,613.0,1.3,1,Cash,8.8
Creative Mobile,2,6,2017-06-24,Saturday,0,164,186,514.0,0.7,1,Cash,8.3
Creative Mobile,2,6,2017-06-18,Sunday,21,164,170,319.0,0.8,2,Credit card,6.8
Creative Mobile,2,5,2017-05-05,Friday,9,43,161,806.0,1.2,1,Credit card,12.35
Creative Mobile,4,12,2017-12-24,Sunday,7,151,238,93.0,0.4,1,Cash,4.3
VeriFone,1,2,2017-02-13,Monday,17,161,68,944.0000000000001,1.84,1,Credit card,15.96
VeriFone,3,8,2017-08-21,Monday,17,141,166,953.0000000000001,3.91,2,Credit card,18.8
Creative Mobile,4,10,2017-10-04,Wednesday,15,238,236,748.0,1.4,2,Cash,10.3
VeriFone,1,3,2017-03-24,Friday,12,132,256,3350.0,18.95,1,Cash,57.3
Creative Mobile,4,12,2017-12-03,Sunday,18,236,229,622.0,2.5,2,Credit card,14.1
VeriFone,1,2,2017-02-25,Saturday,16,113,13,675.0,2.13,6,Cash,10.8
VeriFone,2,6,2017-06-06,Tuesday,19,162,237,445.0,1.46,1,Credit card,11.16
VeriFone,1,2,2017-02-08,Wednesday,21,87,262,1472.0,8.16,1,Credit card,30.6
VeriFone,1,2,2017-02-12,Sunday,12,229,161,256.0,0.83,1,Credit card,6.96
VeriFone,3,9,2017-09-26,Tuesday,21,264,264,175.0,0.47,5,Credit card,6.36
VeriFone,3,9,2017-09-21,Thursday,12,88,249,1876.0000000000002,7.06,2,Cash,28.3
Creative Mobile,4,11,2017-11-20,Monday,7,90,68,160.0,0.6,1,Credit card,5.8
Creative Mobile,3,8,2017-08-20,Sunday,1,146,7,282.0,1.2,1,Credit card,9.45
VeriFone,1,3,2017-03-31,Friday,13,233,230,721.0,0.89,1,Cash,9.3
Creative Mobile,4,12,2017-12-24,Sunday,15,107,164,277.0,0.6,1,Credit card,6.8
VeriFone,4,11,2017-11-04,Saturday,11,237,48,977.0000000000001,2.5,1,Credit card,16.62
Creative Mobile,1,1,2017-01-20,Friday,8,237,236,210.0,0.4,1,Cash,5.3
Creative Mobile,2,5,2017-05-10,Wednesday,9,138,143,3210.0,11.0,1,Cash,43.56
VeriFone,2,6,2017-06-11,Sunday,19,141,140,193.0,0.49,1,Credit card,6.1
VeriFone,3,9,2017-09-22,Friday,10,163,211,1843.0000000000002,3.66,1,Credit card,24.36
VeriFone,2,6,2017-06-19,Monday,20,234,13,1126.0,5.4,1,Credit card,23.76
Creative Mobile,2,5,2017-05-11,Thursday,13,230,48,194.0,0.4,1,Credit card,5.75
VeriFone,3,9,2017-09-28,Thursday,11,13,161,2057.0,7.06,4,Credit card,32.8
Creative Mobile,1,2,2017-02-08,Wednesday,9,161,48,852.0,1.0,1,Credit card,12.35
VeriFone,1,1,2017-01-06,Friday,16,263,75,596.0,1.65,1,Credit card,12.3
Creative Mobile,3,8,2017-08-27,Sunday,21,144,261,503.00000000000006,1.2,4,Cash,8.3
Creative Mobile,2,6,2017-06-02,Friday,20,142,79,1219.0,4.8,1,Credit card,23.15
Creative Mobile,3,9,2017-09-07,Thursday,21,162,170,178.0,0.6,1,Credit card,6.0
Creative Mobile,2,6,2017-06-08,Thursday,21,231,100,730.0,2.9,2,Credit card,15.95
VeriFone,1,3,2017-03-27,Monday,10,236,236,219.0,0.67,1,Cash,5.3
VeriFone,1,1,2017-01-01,Sunday,14,68,230,562.0,1.91,1,Credit card,12.25
Creative Mobile,1,1,2017-01-20,Friday,21,137,186,539.0,0.9,1,Credit card,9.3
VeriFone,1,2,2017-02-01,Wednesday,21,162,181,1778.0,9.45,1,Credit card,39.34
Creative Mobile,2,4,2017-04-01,Saturday,16,231,211,465.00000000000006,0.9,1,Credit card,9.1
Creative Mobile,4,12,2017-12-03,Sunday,13,87,231,492.00000000000006,1.4,1,Credit card,9.35
Creative Mobile,4,10,2017-10-21,Saturday,10,239,107,1129.0,3.9,1,Cash,16.8
Creative Mobile,4,10,2017-10-23,Monday,16,158,246,543.0,1.5,3,Credit card,12.35
VeriFone,4,11,2017-11-10,Friday,22,229,162,214.0,0.39,1,Credit card,6.36
VeriFone,1,2,2017-02-19,Sunday,17,186,113,560.0,1.47,1,Cash,8.8
VeriFone,3,9,2017-09-24,Sunday,22,48,68,230.00000000000003,1.1,1,Credit card,8.16
Creative Mobile,2,6,2017-06-26,Monday,23,79,142,1047.0,4.0,2,Credit card,20.75
Creative Mobile,3,7,2017-07-05,Wednesday,17,236,263,155.0,0.1,1,Cash,5.3
VeriFone,1,3,2017-03-11,Saturday,17,231,45,384.0,0.8,1,Credit card,6.8
Creative Mobile,2,6,2017-06-18,Sunday,18,141,236,134.0,0.4,1,Credit card,5.75
VeriFone,1,1,2017-01-01,Sunday,1,263,229,688.0,2.12,5,Cash,11.3
VeriFone,3,8,2017-08-17,Thursday,18,238,237,552.0,1.4,1,Cash,9.8
VeriFone,1,3,2017-03-21,Tuesday,10,100,170,1092.0,1.05,1,Cash,12.3
VeriFone,4,10,2017-10-28,Saturday,21,107,144,1160.0,1.94,1,Credit card,17.3
VeriFone,2,5,2017-05-13,Saturday,1,161,36,1712.0,7.86,5,Cash,27.3
VeriFone,4,10,2017-10-15,Sunday,9,164,230,88.0,0.57,5,Credit card,58.56
Creative Mobile,4,12,2017-12-30,Saturday,8,143,48,159.0,0.5,1,Cash,4.8
Creative Mobile,4,12,2017-12-29,Friday,14,90,90,760.0,0.9,1,Cash,9.8
VeriFone,4,11,2017-11-20,Monday,17,113,4,470.00000000000006,0.94,1,Cash,8.8
VeriFone,3,8,2017-08-15,Tuesday,17,234,255,2400.0,4.16,2,Credit card,33.36
VeriFone,3,7,2017-07-06,Thursday,11,141,140,322.0,0.54,5,Cash,5.8
Creative Mobile,4,12,2017-12-21,Thursday,15,142,114,1536.0,3.6,1,Cash,18.3
VeriFone,4,12,2017-12-03,Sunday,1,79,162,589.0,1.97,1,Credit card,10.3
VeriFone,3,9,2017-09-26,Tuesday,22,79,148,381.0,1.03,2,Cash,7.8
Creative Mobile,1,2,2017-02-16,Thursday,21,100,224,530.0,1.8,1,Credit card,11.75
VeriFone,3,8,2017-08-21,Monday,22,231,238,1017.0000000000001,5.84,5,Credit card,25.56
Creative Mobile,3,9,2017-09-17,Sunday,8,246,114,344.0,1.7,1,Credit card,10.1
VeriFone,1,3,2017-03-04,Saturday,21,162,151,1119.0,3.32,1,Credit card,20.16
VeriFone,3,9,2017-09-15,Friday,7,90,100,216.0,0.45,1,Cash,5.3
Creative Mobile,3,9,2017-09-27,Wednesday,8,137,170,626.0,0.8,1,Credit card,10.55
Creative Mobile,4,10,2017-10-11,Wednesday,17,162,162,203.0,0.5,1,Credit card,6.8
VeriFone,1,1,2017-01-11,Wednesday,10,237,161,663.0,1.14,2,Credit card,11.16
VeriFone,1,3,2017-03-14,Tuesday,22,229,79,728.0,3.1,1,Credit card,15.96
VeriFone,2,6,2017-06-16,Friday,10,100,144,1434.0,2.52,2,Credit card,19.56
VeriFone,2,4,2017-04-02,Sunday,3,148,22,1347.0,10.14,6,Credit card,31.3
Creative Mobile,3,8,2017-08-08,Tuesday,6,68,107,327.0,1.2,1,Credit card,8.5
Creative Mobile,1,2,2017-02-01,Wednesday,21,233,263,957.0000000000001,2.6,1,Credit card,16.55
VeriFone,3,9,2017-09-15,Friday,12,164,170,860.0,0.51,2,Cash,10.3
VeriFone,1,2,2017-02-08,Wednesday,23,162,113,890.0,2.45,2,Credit card,14.8
VeriFone,1,1,2017-01-25,Wednesday,9,170,234,468.00000000000006,1.09,1,Credit card,9.75
Creative Mobile,2,6,2017-06-07,Wednesday,15,231,90,493.00000000000006,1.7,1,Credit card,10.55
Creative Mobile,2,6,2017-06-24,Saturday,12,231,114,901.0,1.3,2,Credit card,12.3
Creative Mobile,3,7,2017-07-09,Sunday,13,138,112,1749.0,7.1,1,Credit card,31.8
VeriFone,2,4,2017-04-09,Sunday,1,158,90,277.0,0.84,1,Credit card,7.56
Creative Mobile,2,5,2017-05-23,Tuesday,14,263,237,367.0,0.7,1,Cash,6.3
VeriFone,3,9,2017-09-05,Tuesday,16,74,236,938.0000000000001,2.22,1,Cash,13.8
VeriFone,2,4,2017-04-18,Tuesday,17,142,48,227.0,0.82,6,Cash,6.8
VeriFone,2,4,2017-04-27,Thursday,9,236,263,167.0,0.66,1,Credit card,5.76
Creative Mobile,4,12,2017-12-07,Thursday,17,239,142,291.0,0.7,1,Credit card,8.16
VeriFone,1,3,2017-03-01,Wednesday,21,239,24,390.0,1.63,1,Credit card,9.96
Creative Mobile,4,12,2017-12-18,Monday,19,263,74,410.0,1.9,1,Cash,9.8
VeriFone,3,8,2017-08-06,Sunday,9,143,239,344.0,1.18,2,Cash,7.3
Creative Mobile,4,10,2017-10-29,Sunday,12,239,238,277.0,0.5,1,Credit card,6.95
VeriFone,4,11,2017-11-10,Friday,5,68,246,208.0,0.54,3,Cash,5.8
VeriFone,3,9,2017-09-23,Saturday,21,230,79,1537.0,2.92,3,Cash,17.8
VeriFone,2,6,2017-06-14,Wednesday,15,100,209,1784.0,4.43,1,Credit card,26.76
Creative Mobile,3,8,2017-08-14,Monday,11,68,231,1079.0,2.2,1,Credit card,16.6
Creative Mobile,2,6,2017-06-14,Wednesday,21,264,264,760.0,1.7,1,No charge,10.8
VeriFone,2,5,2017-05-28,Sunday,9,41,239,603.0,2.53,6,Credit card,11.8
Creative Mobile,4,11,2017-11-22,Wednesday,15,144,113,168.0,0.4,1,Credit card,5.76
Creative Mobile,4,10,2017-10-13,Friday,17,138,87,2859.0,12.1,1,Credit card,55.87
Creative Mobile,3,8,2017-08-06,Sunday,15,263,170,1535.0,3.2,3,Credit card,21.96
Creative Mobile,4,11,2017-11-29,Wednesday,6,234,163,388.0,1.5,1,Credit card,9.35
Creative Mobile,1,3,2017-03-18,Saturday,19,68,186,806.0,1.1,4,Credit card,11.8
Creative Mobile,4,11,2017-11-10,Friday,21,164,114,1073.0,1.9,1,Credit card,15.3
VeriFone,1,1,2017-01-19,Thursday,19,88,262,1005.0000000000001,8.19,2,Credit card,30.96
Creative Mobile,3,9,2017-09-06,Wednesday,13,132,37,3115.0,20.2,1,Credit card,71.15
Creative Mobile,2,6,2017-06-12,Monday,16,239,238,318.0,0.9,1,Credit card,8.55
VeriFone,4,12,2017-12-09,Saturday,18,90,113,534.0,1.11,1,Cash,8.3
VeriFone,4,12,2017-12-27,Wednesday,16,161,107,797.0,1.67,1,Credit card,15.34
Creative Mobile,3,9,2017-09-07,Thursday,2,48,152,1132.0,5.3,1,Credit card,20.3
VeriFone,4,10,2017-10-18,Wednesday,21,236,237,94.0,0.58,1,Credit card,6.24
Creative Mobile,4,12,2017-12-05,Tuesday,13,68,164,1489.0,1.7,1,Credit card,19.8
Creative Mobile,1,3,2017-03-07,Tuesday,10,261,164,2481.0,6.2,1,Credit card,36.0
Creative Mobile,1,3,2017-03-16,Thursday,13,226,141,2996.0,2.4,1,No charge,23.3
Creative Mobile,1,2,2017-02-24,Friday,18,90,230,591.0,1.1,2,Credit card,10.8
VeriFone,1,1,2017-01-18,Wednesday,20,100,256,1837.0000000000002,5.42,5,Credit card,28.56
VeriFone,1,1,2017-01-15,Sunday,17,48,142,280.0,1.27,1,Credit card,8.5
Creative Mobile,1,2,2017-02-03,Friday,21,48,17,2506.0,7.5,1,Credit card,37.55
Creative Mobile,4,12,2017-12-04,Monday,16,236,41,473.00000000000006,1.4,1,Cash,9.3
VeriFone,3,7,2017-07-23,Sunday,16,140,74,562.0,3.08,1,Credit card,13.56
VeriFone,3,8,2017-08-31,Thursday,23,234,151,1138.0,6.01,1,Credit card,26.16
VeriFone,1,1,2017-01-04,Wednesday,19,90,239,956.0000000000001,3.57,1,Credit card,18.96
Creative Mobile,2,4,2017-04-14,Friday,15,13,100,1460.0,3.7,1,Cash,19.3
VeriFone,3,9,2017-09-21,Thursday,16,113,234,390.0,1.09,1,Cash,8.3
Creative Mobile,4,12,2017-12-06,Wednesday,22,100,256,1874.0000000000002,6.3,1,Credit card,30.8
Creative Mobile,1,2,2017-02-08,Wednesday,10,262,233,652.0,2.3,1,Credit card,12.55
VeriFone,2,4,2017-04-19,Wednesday,20,239,237,393.0,1.06,1,Credit card,9.75
Creative Mobile,4,12,2017-12-11,Monday,6,68,231,666.0,2.4,1,Cash,11.3
Creative Mobile,3,8,2017-08-07,Monday,10,107,107,133.0,0.2,1,Credit card,5.55
Creative Mobile,1,1,2017-01-25,Wednesday,15,186,230,520.0,1.4,2,Credit card,10.55
VeriFone,1,2,2017-02-21,Tuesday,23,237,141,161.0,0.65,1,Cash,5.8
VeriFone,2,6,2017-06-02,Friday,10,68,261,828.0,2.82,1,Cash,13.3
VeriFone,1,3,2017-03-29,Wednesday,21,87,80,905.0,4.9,1,Credit card,21.96
Creative Mobile,4,12,2017-12-04,Monday,7,100,161,756.0,1.0,1,Credit card,11.76
VeriFone,2,5,2017-05-26,Friday,8,7,146,597.0,1.92,6,Credit card,14.2
Creative Mobile,3,9,2017-09-26,Tuesday,21,68,48,441.0,0.6,1,Cash,7.8
VeriFone,2,4,2017-04-07,Friday,0,138,48,1270.0,8.7,1,Credit card,38.56
VeriFone,4,10,2017-10-03,Tuesday,16,13,107,1402.0,5.38,3,Cash,22.8
Creative Mobile,1,1,2017-01-17,Tuesday,20,142,142,235.00000000000003,0.7,1,Credit card,7.55
Creative Mobile,2,4,2017-04-01,Saturday,18,107,137,254.00000000000003,0.8,3,Credit card,6.95
VeriFone,1,2,2017-02-18,Saturday,19,151,41,1123.0,2.58,1,Cash,13.3
VeriFone,4,12,2017-12-08,Friday,14,24,238,259.0,0.84,1,Credit card,6.8
Creative Mobile,3,8,2017-08-13,Sunday,2,164,243,1338.0,9.1,1,Credit card,29.3
Creative Mobile,4,12,2017-12-10,Sunday,15,237,237,271.0,0.7,1,No charge,5.3
VeriFone,4,10,2017-10-09,Monday,15,239,48,722.0,1.44,1,Cash,9.8
VeriFone,3,7,2017-07-30,Sunday,1,231,114,410.0,1.72,2,Credit card,10.56
